"","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName","aucroc","aupr"
"516","Mesothelioma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",86,7532,"Mesothelioma","OtherCancerType",0.650048694112439,0.0184878002490896
"517","Pancreatic Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",178,7440,"Pancreatic Adenocarcinoma","OtherCancerType",0.533382362886319,0.0287934555245631
"518","Pheochromocytoma and Paraganglioma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",178,7440,"Pheochromocytoma and Paraganglioma","OtherCancerType",0.499268783390816,0.0284868944860892
"519","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",496,7122,"Prostate Adenocarcinoma","OtherCancerType",0.516659391132706,0.0638443030252791
"520","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",92,7526,"Rectum Adenocarcinoma","OtherCancerType",0.465252137383285,0.0100815567042709
"521","Skin Cutaneous Melanoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",102,7516,"Skin Cutaneous Melanoma","OtherCancerType",0.577255249926057,0.0203059439151996
"522","Testicular Germ Cell Tumors","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",134,7484,"Testicular Germ Cell Tumors","OtherCancerType",0.601675946547884,0.0231959191917937
"523","Thymoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",120,7498,"Thymoma","OtherCancerType",0.624827083642113,0.0229741750013859
"524","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",505,7113,"Thyroid Carcinoma","OtherCancerType",0.481245517459785,0.0744319108016058
"525","Uterine Carcinosarcoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",57,7561,"Uterine Carcinosarcoma","OtherCancerType",0.52060639070443,0.00753924667538721
"526","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",174,7444,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.536291294911985,0.0286420732528156
"527","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",80,7538,"Uveal Melanoma","OtherCancerType",0.476264189886481,0.00992519237659787
"528","Bladder Urothelial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",62,197,"Bladder Urothelial Carcinoma","OtherCancerType",0.538606403013183,0.240736541491574
"529","Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",40,196,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType",0.436781609195402,0.142376230012664
"530","Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",44,215,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType",0.421875,0.155681645720897
"531","Esophageal Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",51,208,"Esophageal Carcinoma","OtherCancerType",0.251612903225806,0.125129852654605
"532","Head and Neck Squamous Cell Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",21,238,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.187793427230047,0.0465252916351689
"533","Thyroid Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",25,211,"Thyroid Carcinoma","OtherCancerType",0.757369614512472,0.242113242308403
"534","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",23,236,"Thyroid Carcinoma","OtherCancerType",0.40952380952381,0.0626119909878693
"535","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",51,208,"Uveal Melanoma","OtherCancerType",0.764516129032258,0.43934851641837
"536","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",36,833,"Rectum Adenocarcinoma","OtherCancerType",0.487550200803213,0.036214734760868
"537","Skin Cutaneous Melanoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",118,710,"Skin Cutaneous Melanoma","OtherCancerType",0.416498993963783,0.115195577446897
"538","Stomach Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",117,752,"Stomach Adenocarcinoma","OtherCancerType",0.396190476190476,0.106879146839727
"539","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",74,795,"Thyroid Carcinoma","OtherCancerType",0.599885408708938,0.117470661658109
"540","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",110,759,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.47336804164998,0.109942451762417
"541","Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",47,7571,"Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","OtherCancerType",0.416273510725294,0.0049233078668614
"542","Mesothelioma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",86,7532,"Mesothelioma","OtherCancerType",0.650048694112439,0.0184878002490896
"543","Pancreatic Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",178,7440,"Pancreatic Adenocarcinoma","OtherCancerType",0.533382362886319,0.0287934555245631
"544","Pheochromocytoma and Paraganglioma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",178,7440,"Pheochromocytoma and Paraganglioma","OtherCancerType",0.499268783390816,0.0284868944860892
"545","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",496,7122,"Prostate Adenocarcinoma","OtherCancerType",0.516659391132706,0.0638443030252791
"546","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",92,7526,"Rectum Adenocarcinoma","OtherCancerType",0.465252137383285,0.0100815567042709
"547","Skin Cutaneous Melanoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",102,7516,"Skin Cutaneous Melanoma","OtherCancerType",0.577255249926057,0.0203059439151996
"548","Testicular Germ Cell Tumors","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",134,7484,"Testicular Germ Cell Tumors","OtherCancerType",0.601675946547884,0.0231959191917937
"549","Thymoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",120,7498,"Thymoma","OtherCancerType",0.624827083642113,0.0229741750013859
"550","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",505,7113,"Thyroid Carcinoma","OtherCancerType",0.481245517459785,0.0744319108016058
"551","Uterine Carcinosarcoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",57,7561,"Uterine Carcinosarcoma","OtherCancerType",0.52060639070443,0.00753924667538721
"552","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",174,7444,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.536291294911985,0.0286420732528156
"553","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",80,7538,"Uveal Melanoma","OtherCancerType",0.476264189886481,0.00992519237659787
"554","Breast Invasive Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_WashU","metaDataFinalNonzeroQC_HiSeq_WashU_scrambled",88,101,"Breast Invasive Carcinoma","OtherCancerType",0.471794871794872,0.468763554880502
"555","Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_WashU","metaDataFinalNonzeroQC_HiSeq_WashU_scrambled",20,169,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType",0.563333333333333,0.116798878045323
"556","Sarcoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_WashU","metaDataFinalNonzeroQC_HiSeq_WashU_scrambled",33,156,"Sarcoma","OtherCancerType",0.323671497584541,0.114900506661528
"557","Uterine Corpus Endometrial Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_WashU","metaDataFinalNonzeroQC_HiSeq_WashU_scrambled",48,141,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.549319727891156,0.256022854878041
"558","Head and Neck Squamous Cell Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",21,238,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.187793427230047,0.0465252916351689
"559","Thyroid Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",25,211,"Thyroid Carcinoma","OtherCancerType",0.757369614512472,0.242113242308403
"560","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",23,236,"Thyroid Carcinoma","OtherCancerType",0.40952380952381,0.0626119909878693
"561","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",51,208,"Uveal Melanoma","OtherCancerType",0.764516129032258,0.43934851641837
"562","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",36,833,"Rectum Adenocarcinoma","OtherCancerType",0.487550200803213,0.036214734760868
"563","Skin Cutaneous Melanoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",118,710,"Skin Cutaneous Melanoma","OtherCancerType",0.416498993963783,0.115195577446897
"564","Stomach Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",117,752,"Stomach Adenocarcinoma","OtherCancerType",0.396190476190476,0.106879146839727
"565","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",74,795,"Thyroid Carcinoma","OtherCancerType",0.599885408708938,0.117470661658109
"566","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",110,759,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.47336804164998,0.109942451762417
"567","Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",47,7571,"Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","OtherCancerType",0.416273510725294,0.0049233078668614
"568","Mesothelioma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",86,7532,"Mesothelioma","OtherCancerType",0.650048694112439,0.0184878002490896
"569","Pancreatic Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",178,7440,"Pancreatic Adenocarcinoma","OtherCancerType",0.533382362886319,0.0287934555245631
"570","Pheochromocytoma and Paraganglioma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",178,7440,"Pheochromocytoma and Paraganglioma","OtherCancerType",0.499268783390816,0.0284868944860892
"571","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",496,7122,"Prostate Adenocarcinoma","OtherCancerType",0.516659391132706,0.0638443030252791
"572","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",92,7526,"Rectum Adenocarcinoma","OtherCancerType",0.465252137383285,0.0100815567042709
"573","Skin Cutaneous Melanoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",102,7516,"Skin Cutaneous Melanoma","OtherCancerType",0.577255249926057,0.0203059439151996
"574","Testicular Germ Cell Tumors","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",134,7484,"Testicular Germ Cell Tumors","OtherCancerType",0.601675946547884,0.0231959191917937
"575","Thymoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",120,7498,"Thymoma","OtherCancerType",0.624827083642113,0.0229741750013859
"576","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",505,7113,"Thyroid Carcinoma","OtherCancerType",0.481245517459785,0.0744319108016058
"577","Uterine Carcinosarcoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",57,7561,"Uterine Carcinosarcoma","OtherCancerType",0.52060639070443,0.00753924667538721
"578","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",174,7444,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.536291294911985,0.0286420732528156
"579","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",80,7538,"Uveal Melanoma","OtherCancerType",0.476264189886481,0.00992519237659787
"580","Breast Invasive Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_WashU","metaDataFinalNonzeroQC_HiSeq_WashU_scrambled",88,101,"Breast Invasive Carcinoma","OtherCancerType",0.471794871794872,0.468763554880502
"581","Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_WashU","metaDataFinalNonzeroQC_HiSeq_WashU_scrambled",20,169,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType",0.563333333333333,0.116798878045323
"582","Sarcoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_WashU","metaDataFinalNonzeroQC_HiSeq_WashU_scrambled",33,156,"Sarcoma","OtherCancerType",0.323671497584541,0.114900506661528
"583","Uterine Corpus Endometrial Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_WashU","metaDataFinalNonzeroQC_HiSeq_WashU_scrambled",48,141,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.549319727891156,0.256022854878041
"584","Head and Neck Squamous Cell Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",21,238,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.187793427230047,0.0465252916351689
"585","Thyroid Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",25,211,"Thyroid Carcinoma","OtherCancerType",0.757369614512472,0.242113242308403
"586","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",23,236,"Thyroid Carcinoma","OtherCancerType",0.40952380952381,0.0626119909878693
"587","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",51,208,"Uveal Melanoma","OtherCancerType",0.764516129032258,0.43934851641837
"588","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",36,833,"Rectum Adenocarcinoma","OtherCancerType",0.487550200803213,0.036214734760868
"589","Skin Cutaneous Melanoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",118,710,"Skin Cutaneous Melanoma","OtherCancerType",0.416498993963783,0.115195577446897
"590","Stomach Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",117,752,"Stomach Adenocarcinoma","OtherCancerType",0.396190476190476,0.106879146839727
"591","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",74,795,"Thyroid Carcinoma","OtherCancerType",0.599885408708938,0.117470661658109
"592","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",110,759,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.47336804164998,0.109942451762417
"593","Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",47,7571,"Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","OtherCancerType",0.416273510725294,0.0049233078668614
"594","Mesothelioma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",86,7532,"Mesothelioma","OtherCancerType",0.650048694112439,0.0184878002490896
"595","Pancreatic Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",178,7440,"Pancreatic Adenocarcinoma","OtherCancerType",0.533382362886319,0.0287934555245631
"596","Pheochromocytoma and Paraganglioma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",178,7440,"Pheochromocytoma and Paraganglioma","OtherCancerType",0.499268783390816,0.0284868944860892
"597","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",496,7122,"Prostate Adenocarcinoma","OtherCancerType",0.516659391132706,0.0638443030252791
"598","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",92,7526,"Rectum Adenocarcinoma","OtherCancerType",0.465252137383285,0.0100815567042709
"599","Skin Cutaneous Melanoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",102,7516,"Skin Cutaneous Melanoma","OtherCancerType",0.577255249926057,0.0203059439151996
"600","Testicular Germ Cell Tumors","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",134,7484,"Testicular Germ Cell Tumors","OtherCancerType",0.601675946547884,0.0231959191917937
"601","Thymoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",120,7498,"Thymoma","OtherCancerType",0.624827083642113,0.0229741750013859
"602","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",505,7113,"Thyroid Carcinoma","OtherCancerType",0.481245517459785,0.0744319108016058
"603","Uterine Carcinosarcoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",57,7561,"Uterine Carcinosarcoma","OtherCancerType",0.52060639070443,0.00753924667538721
"604","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",174,7444,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.536291294911985,0.0286420732528156
"605","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",80,7538,"Uveal Melanoma","OtherCancerType",0.476264189886481,0.00992519237659787
"606","Breast Invasive Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_WashU","metaDataFinalNonzeroQC_HiSeq_WashU_scrambled",92,100,"Breast Invasive Carcinoma","OtherCancerType",0.52962962962963,0.468914046613894
"607","Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_WashU","metaDataFinalNonzeroQC_HiSeq_WashU_scrambled",20,169,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType",0.563333333333333,0.116798878045323
"608","Sarcoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_WashU","metaDataFinalNonzeroQC_HiSeq_WashU_scrambled",34,158,"Sarcoma","OtherCancerType",0.7,0.265034491102893
"609","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_WashU","metaDataFinalNonzeroQC_HiSeq_WashU_scrambled",48,144,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.699335548172757,0.365313742051886
"610","Head and Neck Squamous Cell Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",21,238,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.187793427230047,0.0465252916351689
"611","Thyroid Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",25,211,"Thyroid Carcinoma","OtherCancerType",0.757369614512472,0.242113242308403
"612","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",23,236,"Thyroid Carcinoma","OtherCancerType",0.40952380952381,0.0626119909878693
"613","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_MDA","metaDataFinalNonzeroQC_HiSeq_MDA_scrambled",51,208,"Uveal Melanoma","OtherCancerType",0.764516129032258,0.43934851641837
"614","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",36,833,"Rectum Adenocarcinoma","OtherCancerType",0.487550200803213,0.036214734760868
"615","Skin Cutaneous Melanoma","Blood Derived Normal","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",118,710,"Skin Cutaneous Melanoma","OtherCancerType",0.416498993963783,0.115195577446897
"616","Stomach Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",117,752,"Stomach Adenocarcinoma","OtherCancerType",0.396190476190476,0.106879146839727
"617","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",74,795,"Thyroid Carcinoma","OtherCancerType",0.599885408708938,0.117470661658109
"618","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS_scrambled",110,759,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.47336804164998,0.109942451762417
"619","Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",47,7571,"Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","OtherCancerType",0.416273510725294,0.0049233078668614
"620","Mesothelioma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",86,7532,"Mesothelioma","OtherCancerType",0.650048694112439,0.0184878002490896
"621","Pancreatic Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC_scrambled",178,7440,"Pancreatic Adenocarcinoma","OtherCancerType",0.533382362886319,0.0287934555245631
